,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Type,Unnamed: 6,Date,Unnamed: 8,Num,Unnamed: 10,Memo,Unnamed: 12,Name,Unnamed: 14,Item,Unnamed: 16,Qty,Unnamed: 18,Sales Price,Unnamed: 20,Amount,Unnamed: 22,Balance
984,,,,,,Invoice,,02/02/2018,,13680.0,,Shipping  ,,"Opus KSD, Inc.:M3669",,Freight (Shipping  ),,1.00,,98.48,,98.48,,"109,162.81"
985,,,,,,Invoice,,12/21/2018,,14182.0,,GRD Staples-4 cavity p/n 400170,,"Opus KSD, Inc.:M3669",,Svc:Micro Molding,,"90,782.00",,0.685,,"62,185.67",,"171,348.48"
986,,,Total M3669,,,,,,,,,,,,,,,"250,001.00",,,,"171,348.48",,"171,348.48"
987,,"Total Opus KSD, Inc.",,,,,,,,,,,,,,,,"250,001.00",,,,"171,348.48",,"171,348.48"
988,,OraVu,,,,,,,,,,,,,,,,,,,,,,
989,,,M3614,,,,,,,,,,,,,,,,,,,,,
990,,,,,,Invoice,,02/16/2018,,13711.0,,Overmolding process development-Sheath assembly,,OraVu:M3614,,Svc:Micro Molding,,1.00,,"7,340.00",,"7,340.00",,"7,340.00"
991,,,Total M3614,,,,,,,,,,,,,,,1.00,,,,"7,340.00",,"7,340.00"
992,,,M3615,,,,,,,,,,,,,,,,,,,,,
993,,,,,,Invoice,,08/31/2018,,14000.0,,Validation OQ/PQ activities-Sheath assembly,,OraVu:M3615,,Svc:Micro Molding,,1.00,,"40,000.00",,"40,000.00",,"40,000.00"
994,,,Total M3615,,,,,,,,,,,,,,,1.00,,,,"40,000.00",,"40,000.00"
995,,Total OraVu,,,,,,,,,,,,,,,,2.00,,,,"47,340.00",,"47,340.00"
996,,Philips Ultrasound Inc.,,,,,,,,,,,,,,,,,,,,,,
997,,,8483,,,,,,,,,,,,,,,,,,,,,
998,,,,,,Invoice,,03/02/2018,,13737.0,,"Tooling Modification for Pebax Tip to increase part length by 1mm, includes (25) Engineering Sam...",,Philips Ultrasound Inc.:8483,,Svc:Machining,,1.00,,"20,700.00",,"20,700.00",,"20,700.00"
999,,,Total 8483,,,,,,,,,,,,,,,1.00,,,,"20,700.00",,"20,700.00"
1000,,,M3763,,,,,,,,,,,,,,,,,,,,,
1001,,,,,,Invoice,,10/19/2018,,14079.0,,Process Development validation (1),,Philips Ultrasound Inc.:M3763,,Svc:Micro Molding,,1.00,,"11,185.00",,"11,185.00",,"11,185.00"
1002,,,Total M3763,,,,,,,,,,,,,,,1.00,,,,"11,185.00",,"11,185.00"
1003,,,M3792,,,,,,,,,,,,,,,,,,,,,
1004,,,,,,Invoice,,02/28/2018,,13732.0,,Progress samples p/n 453561881351 Pebax Tip MT2 for 1 material type,,Philips Ultrasound Inc.:M3792,,Svc:Micro Molding,,1.00,,"13,155.00",,"13,155.00",,"13,155.00"
1005,,,Total M3792,,,,,,,,,,,,,,,1.00,,,,"13,155.00",,"13,155.00"
1006,,,M3909,,,,,,,,,,,,,,,,,,,,,
1007,,,,,,Invoice,,03/23/2018,,13764.0,,Pebax Tip P/N 453561881351,,Philips Ultrasound Inc.:M3909,,Svc:Micro Molding,,500.00,,26.31,,"13,155.00",,"13,155.00"
1008,,,Total M3909,,,,,,,,,,,,,,,500.00,,,,"13,155.00",,"13,155.00"
1009,,,M3934,,,,,,,,,,,,,,,,,,,,,
1010,,,,,,Invoice,,04/27/2018,,13822.0,,Pebax Tip 453561881351 Rev. M,,Philips Ultrasound Inc.:M3934,,Svc:Micro Molding,,40.00,,34.83,,"1,393.20",,"1,393.20"
1011,,,,,,Invoice,,05/18/2018,,13852.0,,Pebax Tip 453561881351 Rev. M,,Philips Ultrasound Inc.:M3934,,Svc:Micro Molding,,960.00,,34.83,,"33,436.80",,"34,830.00"
1012,,,Total M3934,,,,,,,,,,,,,,,"1,000.00",,,,"34,830.00",,"34,830.00"
1013,,,M3952,,,,,,,,,,,,,,,,,,,,,
1014,,,,,,Invoice,,05/11/2018,,13839.0,,Pebax Tip 453561881351 Rev. M,,Philips Ultrasound Inc.:M3952,,Svc:Micro Molding,,200.00,,34.83,,"6,966.00",,"6,966.00"
1015,,,,,,Invoice,,05/18/2018,,13856.0,,Pebax Tip 453561881351 Rev. M,,Philips Ultrasound Inc.:M3952,,Svc:Micro Molding,,800.00,,34.83,,"27,864.00",,"34,830.00"
1016,,,Total M3952,,,,,,,,,,,,,,,"1,000.00",,,,"34,830.00",,"34,830.00"
1017,,,M3989,,,,,,,,,,,,,,,,,,,,,
1018,,,,,,Invoice,,06/26/2018,,13920.0,,Perform Hipot MSA for Pebax Tip per Philips protocol,,Philips Ultrasound Inc.:M3989,,Svc:Micro Molding,,1.00,,"7,700.00",,"7,700.00",,"7,700.00"
1019,,,Total M3989,,,,,,,,,,,,,,,1.00,,,,"7,700.00",,"7,700.00"
1020,,,M4003,,,,,,,,,,,,,,,,,,,,,
1021,,,,,,Invoice,,07/30/2018,,13960.0,,Perform K2 window thickness GR & R for Pebax Tip 453561881351 Rev. P,,Philips Ultrasound Inc.:M4003,,Svc:Micro Molding,,1.00,,"5,600.00",,"5,600.00",,"5,600.00"
1022,,,Total M4003,,,,,,,,,,,,,,,1.00,,,,"5,600.00",,"5,600.00"
1023,,,M4032,,,,,,,,,,,,,,,,,,,,,
1024,,,,,,Invoice,,09/14/2018,,14023.0,,Pebax Tip 453561881351 Rev. Q,,Philips Ultrasound Inc.:M4032,,Svc:Micro Molding,,500.00,,39.98,,"19,990.00",,"19,990.00"
1025,,,Total M4032,,,,,,,,,,,,,,,500.00,,,,"19,990.00",,"19,990.00"
1026,,,M4033,,,,,,,,,,,,,,,,,,,,,
1027,,,,,,Invoice,,11/15/2018,,14122.0,,Pebax Tip 453561881351 Rev. Q,,Philips Ultrasound Inc.:M4033,,Svc:Micro Molding,,200.00,,39.98,,"7,996.00",,"7,996.00"
1028,,,,,,Invoice,,12/13/2018,,14180.0,,Pebax Tip 453561881351 Rev. Q,,Philips Ultrasound Inc.:M4033,,Svc:Micro Molding,,800.00,,39.98,,"31,984.00",,"39,980.00"
1029,,,Total M4033,,,,,,,,,,,,,,,"1,000.00",,,,"39,980.00",,"39,980.00"
1030,,,M4034,,,,,,,,,,,,,,,,,,,,,
1031,,,,,,Invoice,,10/19/2018,,14080.0,,Process development validation additional funds *Billing purposes only*,,Philips Ultrasound Inc.:M4034,,Svc:Micro Molding,,1.00,,"32,880.00",,"32,880.00",,"32,880.00"
1032,,,Total M4034,,,,,,,,,,,,,,,1.00,,,,"32,880.00",,"32,880.00"
1033,,,M4085,,,,,,,,,,,,,,,,,,,,,
1034,,,,,,Invoice,,11/01/2018,,14100.0,,Charge to procure the last 55 lb bag of Pebax 3533 SA01 MED from current lot used during validation,,Philips Ultrasound Inc.:M4085,,Svc:Micro Molding,,1.00,,"3,500.00",,"3,500.00",,"3,500.00"
1035,,,Total M4085,,,,,,,,,,,,,,,1.00,,,,"3,500.00",,"3,500.00"
1036,,,M4098,,,,,,,,,,,,,,,,,,,,,
1037,,,,,,Invoice,,11/08/2018,,14106.0,,3D Proscan of K2 window thickness metrology for capability analysis. Includes re-run of PQ1 part...,,Philips Ultrasound Inc.:M4098,,Svc:Micro Molding,,1.00,,"6,575.00",,"6,575.00",,"6,575.00"
1038,,,Total M4098,,,,,,,,,,,,,,,1.00,,,,"6,575.00",,"6,575.00"
1039,,,M4099,,,,,,,,,,,,,,,,,,,,,
1040,,,,,,Invoice,,11/29/2018,,14149.0,,MRE Molar Mass Analysis,,Philips Ultrasound Inc.:M4099,,Svc:Micro Molding,,1.00,,"3,600.00",,"3,600.00",,"3,600.00"
1041,,,Total M4099,,,,,,,,,,,,,,,1.00,,,,"3,600.00",,"3,600.00"
1042,,Total Philips Ultrasound Inc.,,,,,,,,,,,,,,,,"4,009.00",,,,"247,680.00",,"247,680.00"
1043,,Portal Instruments,,,,,,,,,,,,,,,,,,,,,,
1044,,,8496,,,,,,,,,,,,,,,,,,,,,
1045,,,,,,Invoice,,04/25/2018,,13812.0,,Single cavity inserts to produce Nozzle 102218,,Portal Instruments:8496,,Svc:Micro Molds,,0.50,,"51,560.00",,"25,780.00",,"25,780.00"
1046,,,,,,Invoice,,05/31/2018,,13872.0,,Single cavity inserts to produce Nozzle 102218,,Portal Instruments:8496,,Svc:Micro Molds,,0.50,,"51,560.00",,"25,780.00",,"51,560.00"
1047,,,Total 8496,,,,,,,,,,,,,,,1.00,,,,"51,560.00",,"51,560.00"
1048,,,8512,,,,,,,,,,,,,,,,,,,,,
1049,,,,,,Invoice,,07/30/2018,,13959.0,,(1) Run until mold is stabilized (32) pc capability study (3) pc FAI,,Portal Instruments:8512,,Svc:Micro Molds,,0.50,,"30,750.00",,"15,375.00",,"15,375.00"
1050,,,Total 8512,,,,,,,,,,,,,,,0.50,,,,"15,375.00",,"15,375.00"
1051,,,M3950,,,,,,,,,,,,,,,,,,,,,
1052,,,,,,Invoice,,06/08/2018,,13883.0,,Process development/MT2 for (1) material type. Includes (32) progress samples for Nozzle 102298,,Portal Instruments:M3950,,Svc:Micro Molding,,1.00,,"6,040.00",,"6,040.00",,"6,040.00"
1053,,,Total M3950,,,,,,,,,,,,,,,1.00,,,,"6,040.00",,"6,040.00"
1054,,,M4066,,,,,,,,,,,,,,,,,,,,,
1055,,,,,,Invoice,,10/05/2018,,14046.0,,"102298 Rev. 2 Prime Barrel Nozzle, COP 5000",,Portal Instruments:M4066,,Svc:Micro Molding,,"3,000.00",,3.092,,"9,276.00",,"9,276.00"
1056,,,Total M4066,,,,,,,,,,,,,,,"3,000.00",,,,"9,276.00",,"9,276.00"
1057,,,M4067,,,,,,,,,,,,,,,,,,,,,
1058,,,,,,Invoice,,10/05/2018,,14047.0,,"Prime Barrel Nozzle, Celcon M90",,Portal Instruments:M4067,,Svc:Micro Molding,,500.00,,13.74,,"6,870.00",,"6,870.00"
1059,,,Total M4067,,,,,,,,,,,,,,,500.00,,,,"6,870.00",,"6,870.00"
1060,,,M4101,,,,,,,,,,,,,,,,,,,,,
1061,,,,,,Invoice,,11/15/2018,,14126.0,,102298 Rev. 2-Admin1 Prime Barrel Nozzles,,Portal Instruments:M4101,,Svc:Micro Molding,,"1,000.00",,6.664,,"6,664.00",,"6,664.00"
1062,,,Total M4101,,,,,,,,,,,,,,,"1,000.00",,,,"6,664.00",,"6,664.00"
1063,,,M4142,,,,,,,,,,,,,,,,,,,,,
1064,,,,,,Invoice,,12/13/2018,,14178.0,,Miscellaneous engineering time and NREs for Nozzle program,,Portal Instruments:M4142,,Svc:Micro Molding,,1.00,,"152,600.00",,"152,600.00",,"152,600.00"
1065,,,Total M4142,,,,,,,,,,,,,,,1.00,,,,"152,600.00",,"152,600.00"
1066,,,M4143,,,,,,,,,,,,,,,,,,,,,
1067,,,,,,Invoice,,12/21/2018,,14184.0,,102298 Rev. 2-Admin 1 Prime Barrel Nozzle,,Portal Instruments:M4143,,Svc:Micro Molding,,"10,000.00",,1.517,,"15,170.00",,"15,170.00"
1068,,,Total M4143,,,,,,,,,,,,,,,"10,000.00",,,,"15,170.00",,"15,170.00"
1069,,Total Portal Instruments,,,,,,,,,,,,,,,,"14,503.50",,,,"263,555.00",,"263,555.00"
1070,,Refine LLC,,,,,,,,,,,,,,,,,,,,,,
1071,,,8513,,,,,,,,,,,,,,,,,,,,,
1072,,,,,,Invoice,,08/07/2018,,13976.0,,"Inserts in MTD frame to produce Anchor, Molded including MT1. (25) progress samples. SR002 Rev. 02",,Refine LLC:8513,,Svc:Micro Molds,,0.50,,"31,220.00",,"15,610.00",,"15,610.00"
1073,,,,,,Invoice,,08/31/2018,,14001.0,,"Inserts in MTD frame to produce Anchor, Molded including MT1. (25) progress samples. SR002 Rev. 02",,Refine LLC:8513,,Svc:Micro Molds,,0.50,,"31,220.00",,"15,610.00",,"31,220.00"
1074,,,Total 8513,,,,,,,,,,,,,,,1.00,,,,"31,220.00",,"31,220.00"
1075,,,8526,,,,,,,,,,,,,,,,,,,,,
1076,,,,,,Invoice,,11/15/2018,,14116.0,,"Manufacture new inserts to produce Anchor, Molded SR001 Rev. 3",,Refine LLC:8526,,Svc:Micro Molds,,1.00,,"19,780.00",,"19,780.00",,"19,780.00"
1077,,,Total 8526,,,,,,,,,,,,,,,1.00,,,,"19,780.00",,"19,780.00"
1078,,,M4019,,,,,,,,,,,,,,,,,,,,,
1079,,,,,,Invoice,,09/28/2018,,14039.0,,Process development/MT2 for Molded Anchor SR001 Rev. 02,,Refine LLC:M4019,,Svc:Micro Molding,,1.00,,"6,420.00",,"6,420.00",,"6,420.00"
1080,,,,,,Invoice,,09/28/2018,,14039.0,,Shipping  ,,Refine LLC:M4019,,Freight (Shipping  ),,1.00,,94.87,,94.87,,"6,514.87"
1081,,,Total M4019,,,,,,,,,,,,,,,2.00,,,,"6,514.87",,"6,514.87"
1082,,,M4089,,,,,,,,,,,,,,,,,,,,,
1083,,,,,,Invoice,,12/06/2018,,14154.0,,Molded Anchor parts SR001 Rev. 3,,Refine LLC:M4089,,Svc:Micro Molding,,"2,500.00",,2.544,,"6,360.00",,"6,360.00"
1084,,,Total M4089,,,,,,,,,,,,,,,"2,500.00",,,,"6,360.00",,"6,360.00"
1085,,Total Refine LLC,,,,,,,,,,,,,,,,"2,504.00",,,,"63,874.87",,"63,874.87"
1086,,Rotation Medical,,,,,,,,,,,,,,,,,,,,,,
1087,,,8503,,,,,,,,,,,,,,,,,,,,,
1088,,,,,,Invoice,,12/06/2018,,14160.0,,"Spare tooling and engineering activities, slide pin set, internal barb slide and internal slide ...",,Rotation Medical:8503,,Svc:Micro Molds,,1.00,,"20,020.00",,"20,020.00",,"20,020.00"
1089,,,Total 8503,,,,,,,,,,,,,,,1.00,,,,"20,020.00",,"20,020.00"
1090,,,8504,,,,,,,,,,,,,,,,,,,,,
1091,,,,,,Invoice,,10/05/2018,,14055.0,,"Spare tooling and engineering activities, slide pin set and slide pin pinch off inserts for Tend...",,Rotation Medical:8504,,Svc:Micro Molds,,1.00,,"17,010.00",,"17,010.00",,"17,010.00"
1092,,,Total 8504,,,,,,,,,,,,,,,1.00,,,,"17,010.00",,"17,010.00"
1093,,,8534,,,,,,,,,,,,,,,,,,,,,
1094,,,,,,Invoice,,12/28/2018,,14190.0,,"Modify core pins and pinch off inserts for Gen. 3, Tendon Staple, DWG #2210-02 Rev. D to target ...",,Rotation Medical:8534,,Svc:Micro Molds,,1.00,,"12,455.00",,"12,455.00",,"12,455.00"
1095,,,Total 8534,,,,,,,,,,,,,,,1.00,,,,"12,455.00",,"12,455.00"
1096,,,M3670,,,,,,,,,,,,,,,,,,,,,
1097,,,,,,Invoice,,01/26/2018,,13670.0,,Bioabsorbable (Tendon Staple) Process development phase 1,,Rotation Medical:M3670,,Svc:Micro Molding,,1.00,,"8,510.00",,"8,510.00",,"8,510.00"
1098,,,Total M3670,,,,,,,,,,,,,,,1.00,,,,"8,510.00",,"8,510.00"
1099,,,M3672,,,,,,,,,,,,,,,,,,,,,
1100,,,,,,Invoice,,04/06/2018,,13773.0,,Warm up study/Process stall study phase 3 for Tendon Staple,,Rotation Medical:M3672,,Svc:Micro Molding,,1.00,,"13,000.00",,"13,000.00",,"13,000.00"
1101,,,Total M3672,,,,,,,,,,,,,,,1.00,,,,"13,000.00",,"13,000.00"
1102,,,M3673,,,,,,,,,,,,,,,,,,,,,
1103,,,,,,Invoice,,04/06/2018,,13774.0,,Gen 3 Tendon Staples phase 4-Validation activities,,Rotation Medical:M3673,,Svc:Micro Molding,,1.00,,"22,880.00",,"22,880.00",,"22,880.00"
1104,,,,,,Invoice,,04/06/2018,,13774.0,,Credit applied,,Rotation Medical:M3673,,Svc:Micro Molding,,1.00,,"-10,000.00",,"-10,000.00",,"12,880.00"
1105,,,Total M3673,,,,,,,,,,,,,,,2.00,,,,"12,880.00",,"12,880.00"
1106,,,M3866,,,,,,,,,,,,,,,,,,,,,
1107,,,,,,Invoice,,05/18/2018,,13850.0,,Tendon Staple,,Rotation Medical:M3866,,Svc:Micro Molding,,"31,700.00",,1.74,,"55,158.00",,"55,158.00"
1108,,,,,,Invoice,,07/31/2018,,13958.0,,Tendon Staple,,Rotation Medical:M3866,,Svc:Micro Molding,,"68,300.00",,1.74,,"118,842.00",,"174,000.00"
1109,,,Total M3866,,,,,,,,,,,,,,,"100,000.00",,,,"174,000.00",,"174,000.00"
1110,,,M3902,,,,,,,,,,,,,,,,,,,,,
1111,,,,,,Invoice,,05/31/2018,,13861.0,,Double Barbed Bone Staple,,Rotation Medical:M3902,,Svc:Micro Molding,,"25,000.00",,1.889,,"47,225.00",,"47,225.00"
1112,,,Total M3902,,,,,,,,,,,,,,,"25,000.00",,,,"47,225.00",,"47,225.00"
1113,,,M3957,,,,,,,,,,,,,,,,,,,,,
1114,,,,,,Invoice,,11/08/2018,,14113.0,,Requalification for Bone Staple,,Rotation Medical:M3957,,Svc:Micro Molding,,1.00,,"5,000.00",,"5,000.00",,"5,000.00"
1115,,,Total M3957,,,,,,,,,,,,,,,1.00,,,,"5,000.00",,"5,000.00"
1116,,,M3958,,,,,,,,,,,,,,,,,,,,,
1117,,,,,,Invoice,,10/05/2018,,14048.0,,Requalification for Tendon Staple,,Rotation Medical:M3958,,Svc:Micro Molding,,1.00,,"5,000.00",,"5,000.00",,"5,000.00"
1118,,,Total M3958,,,,,,,,,,,,,,,1.00,,,,"5,000.00",,"5,000.00"
1119,,,M4004,,,,,,,,,,,,,,,,,,,,,
1120,,,,,,Invoice,,07/26/2018,,13953.0,,"Staple, Double Barbed Bone 676 Rev. Q",,Rotation Medical:M4004,,Svc:Micro Molding,,"7,800.00",,1.889,,"14,734.20",,"14,734.20"
1121,,,,,,Invoice,,09/07/2018,,14005.0,,"Staple, Double Barbed Bone 676 Rev. Q",,Rotation Medical:M4004,,Svc:Micro Molding,,"22,200.00",,1.889,,"41,935.80",,"56,670.00"
1122,,,Total M4004,,,,,,,,,,,,,,,"30,000.00",,,,"56,670.00",,"56,670.00"
1123,,,M4016,,,,,,,,,,,,,,,,,,,,,
1124,,,,,,Invoice,,08/31/2018,,13997.0,,Gen 3 Tendon Staple 2210-02 Rev. D,,Rotation Medical:M4016,,Svc:Micro Molding,,"50,000.00",,1.74,,"87,000.00",,"87,000.00"
1125,,,,,,Invoice,,09/14/2018,,14022.0,,Gen 3 Tendon Staple 2210-02 Rev. D,,Rotation Medical:M4016,,Svc:Micro Molding,,"50,000.00",,1.74,,"87,000.00",,"174,000.00"
1126,,,Total M4016,,,,,,,,,,,,,,,"100,000.00",,,,"174,000.00",,"174,000.00"
1127,,,M4120,,,,,,,,,,,,,,,,,,,,,
1128,,,,,,Invoice,,12/13/2018,,14179.0,,"676 Rev. R Stable, Double Barbed Bone",,Rotation Medical:M4120,,Svc:Micro Molding,,"34,005.00",,1.889,,"64,235.45",,"64,235.45"
1129,,,Total M4120,,,,,,,,,,,,,,,"34,005.00",,,,"64,235.45",,"64,235.45"
1130,,,M4152,,,,,,,,,,,,,,,,,,,,,
1131,,,,,,Invoice,,12/28/2018,,14191.0,,2210-02 Rev. D  Gen 3 Tendon Staple,,Rotation Medical:M4152,,Svc:Micro Molding,,"12,954.00",,1.74,,"22,539.96",,"22,539.96"
1132,,,Total M4152,,,,,,,,,,,,,,,"12,954.00",,,,"22,539.96",,"22,539.96"
1133,,Total Rotation Medical,,,,,,,,,,,,,,,,"301,968.00",,,,"632,545.41",,"632,545.41"
1134,,Signum Surgical,,,,,,,,,,,,,,,,,,,,,,
1135,,,8474,,,,,,,,,,,,,,,,,,,,,
1136,,,,,,Invoice,,02/16/2018,,13715.0,,(25) Progress Samples. Inserts in an MTD owned frame to produce screw includes Mold Trial 1 (MT1),,Signum Surgical:8474,,Svc:Micro Molding,,0.50,,"97,670.00",,"48,835.00",,"48,835.00"
1137,,,Total 8474,,,,,,,,,,,,,,,0.50,,,,"48,835.00",,"48,835.00"
1138,,,M3787,,,,,,,,,,,,,,,,,,,,,
1139,,,,,,Invoice,,04/19/2018,,13805.0,,"Process development, MT2 for 1 material type (32) samples",,Signum Surgical:M3787,,Svc:Micro Molding,,1.00,,"10,195.00",,"10,195.00",,"10,195.00"
1140,,,,,,Credit Memo,,06/04/2018,,13877.0,,Credit issued for bank fees incurred during wire transfer,,Signum Surgical:M3787,,Svc:Micro Molding,,-1.00,,25.00,,-25.00,,"10,170.00"
1141,,,Total M3787,,,,,,,,,,,,,,,0.00,,,,"10,170.00",,"10,170.00"
1142,,,M3981,,,,,,,,,,,,,,,,,,,,,
1143,,,,,,Invoice,,07/05/2018,,13928.0,,MT2 for screw implant ES001 Rev. 1.20,,Signum Surgical:M3981,,Svc:Micro Molding,,"1,150.00",,8.468,,"9,738.20",,"9,738.20"
1144,,,Total M3981,,,,,,,,,,,,,,,"1,150.00",,,,"9,738.20",,"9,738.20"
1145,,,M4096,,,,,,,,,,,,,,,,,,,,,
1146,,,,,,Invoice,,11/12/2018,,14121.0,,ES001 Rev. 3 Implants,,Signum Surgical:M4096,,Svc:Micro Molding,,"1,000.00",,10.73,,"10,730.00",,"10,730.00"
1147,,,,,,Invoice,,11/12/2018,,14121.0,,Shipping  ,,Signum Surgical:M4096,,Freight (Shipping  ),,1.00,,10.00,,10.00,,"10,740.00"
1148,,,Total M4096,,,,,,,,,,,,,,,"1,001.00",,,,"10,740.00",,"10,740.00"
1149,,Total Signum Surgical,,,,,,,,,,,,,,,,"2,151.50",,,,"79,483.20",,"79,483.20"
1150,,Spirox,,,,,,,,,,,,,,,,,,,,,,
1151,,,M3658,,,,,,,,,,,,,,,,,,,,,
1152,,,,,,Invoice,,05/04/2018,,13827.0,,(MT2) #MS21098 Rev. 1 Victoria Absorbable Nasal Implant (32) Progress samples,,Spirox:M3658,,Svc:Micro Molding,,1.00,,"7,100.00",,"7,100.00",,"7,100.00"
1153,,,Total M3658,,,,,,,,,,,,,,,1.00,,,,"7,100.00",,"7,100.00"
1154,,,M3659,,,,,,,,,,,,,,,,,,,,,
1155,,,,,,Invoice,,08/24/2018,,13991.0,,Victoria absorbable nasal implant #MS21098 Rev. 1 validation activities,,Spirox:M3659,,Svc:Micro Molding,,1.00,,"51,140.00",,"51,140.00",,"51,140.00"
1156,,,Total M3659,,,,,,,,,,,,,,,1.00,,,,"51,140.00",,"51,140.00"
1157,,,M3801,,,,,,,,,,,,,,,,,,,,,
1158,,,,,,Invoice,,01/12/2018,,13642.0,,Set up Victoria Nasal Implant tooling to perform MT1 using Purac Purasorb PLDL 7028,,Spirox:M3801,,Svc:Micro Molding,,1.00,,"6,500.00",,"6,500.00",,"6,500.00"
1159,,,Total M3801,,,,,,,,,,,,,,,1.00,,,,"6,500.00",,"6,500.00"
1160,,,M3901,,,,,,,,,,,,,,,,,,,,,
1161,,,,,,Invoice,,03/30/2018,,13769.0,,DOE study on mold temperature using Purac Purasorb PLDL 7028 with single cavity victoria nasal i...,,Spirox:M3901,,Svc:Micro Molding,,1.00,,"12,125.00",,"12,125.00",,"12,125.00"
1162,,,Total M3901,,,,,,,,,,,,,,,1.00,,,,"12,125.00",,"12,125.00"
1163,,,M3936,,,,,,,,,,,,,,,,,,,,,
1164,,,,,,Invoice,,04/30/2018,,13824.0,,Perform 3 additional RM tests from parts produced during DOE study on (1) process variable using...,,Spirox:M3936,,Svc:Micro Molding,,1.00,,"2,250.00",,"2,250.00",,"2,250.00"
1165,,,Total M3936,,,,,,,,,,,,,,,1.00,,,,"2,250.00",,"2,250.00"
1166,,,M4027,,,,,,,,,,,,,,,,,,,,,
1167,,,,,,Invoice,,08/17/2018,,13984.0,,Production samples MS21098 Rev. 2,,Spirox:M4027,,Svc:Micro Molding,,650.00,,11.09,,"7,208.50",,"7,208.50"
1168,,,Total M4027,,,,,,,,,,,,,,,650.00,,,,"7,208.50",,"7,208.50"
1169,,,M4079,,,,,,,,,,,,,,,,,,,,,
1170,,,,,,Invoice,,11/29/2018,,14148.0,,Engineering services for Victoria Nasal Implant per proposal 10298. Includes (32) progress sampl...,,Spirox:M4079,,Svc:Micro Molding,,1.00,,"11,770.00",,"11,770.00",,"11,770.00"
1171,,,Total M4079,,,,,,,,,,,,,,,1.00,,,,"11,770.00",,"11,770.00"
1172,,Total Spirox,,,,,,,,,,,,,,,,656.00,,,,"98,093.50",,"98,093.50"
1173,,StabilizOrtho,,,,,,,,,,,,,,,,,,,,,,
1174,,,8508,,,,,,,,,,,,,,,,,,,,,
1175,,,,,,Invoice,,07/05/2018,,13927.0,,Tooling updates to polymer locking screw in preparation for 1st production run,,StabilizOrtho:8508,,Svc:Micro Molds,,1.00,,"4,500.00",,"4,500.00",,"4,500.00"
1176,,,Total 8508,,,,,,,,,,,,,,,1.00,,,,"4,500.00",,"4,500.00"
1177,,,M3888,,,,,,,,,,,,,,,,,,,,,
1178,,,,,,Invoice,,04/09/2018,,13786.0,,Validation activities OQ/PQ,,StabilizOrtho:M3888,,Svc:Micro Molding,,0.08333,,"34,350.00",,"2,862.39",,"2,862.39"
1179,,,,,,Invoice,,05/07/2018,,13833.0,,Validation activities OQ/PQ,,StabilizOrtho:M3888,,Svc:Micro Molding,,0.08333,,"34,350.00",,"2,862.39",,"5,724.77"
1180,,,,,,Invoice,,06/19/2018,,13907.0,,Validation activities OQ/PQ,,StabilizOrtho:M3888,,Svc:Micro Molding,,0.08333,,"34,350.00",,"2,862.39",,"8,587.16"
1181,,,,,,Invoice,,07/23/2018,,13948.0,,Validation activities OQ/PQ,,StabilizOrtho:M3888,,Svc:Micro Molding,,0.08333,,"34,350.00",,"2,862.39",,"11,449.54"
1182,,,,,,Invoice,,08/14/2018,,13983.0,,Validation activities OQ/PQ,,StabilizOrtho:M3888,,Svc:Micro Molding,,0.08333,,"34,350.00",,"2,862.39",,"14,311.93"
1183,,,,,,Invoice,,10/04/2018,,14051.0,,Validation activities OQ/PQ,,StabilizOrtho:M3888,,Svc:Micro Molding,,0.08333,,"34,350.00",,"2,862.39",,"17,174.31"
1184,,,,,,Invoice,,10/04/2018,,14052.0,,Validation activities OQ/PQ,,StabilizOrtho:M3888,,Svc:Micro Molding,,0.08333,,"34,350.00",,"2,862.39",,"20,036.70"
1185,,,Total M3888,,,,,,,,,,,,,,,0.58331,,,,"20,036.70",,"20,036.70"
1186,,Total StabilizOrtho,,,,,,,,,,,,,,,,1.58331,,,,"24,536.70",,"24,536.70"
1187,,Teleflex Medical - TX,,,,,,,,,,,,,,,,,,,,,,
1188,,,M3780,,,,,,,,,,,,,,,,,,,,,
1189,,,,,,Invoice,,01/05/2018,,13618.0,,Pressure Port Caps DWG #MP-0514-MA Rev. 01,,Teleflex Medical - TX:M3780,,Svc:Micro Molding,,"50,000.00",,0.192,,"9,600.00",,"9,600.00"
1190,,,Total M3780,,,,,,,,,,,,,,,"50,000.00",,,,"9,600.00",,"9,600.00"
1191,,,M3869,,,,,,,,,,,,,,,,,,,,,
1192,,,,,,Invoice,,04/06/2018,,13776.0,,Pressure Port Cap DWG # MP-0514-MA Rev. 01,,Teleflex Medical - TX:M3869,,Svc:Micro Molding,,"30,000.00",,0.192,,"5,760.00",,"5,760.00"
1193,,,Total M3869,,,,,,,,,,,,,,,"30,000.00",,,,"5,760.00",,"5,760.00"
1194,,,M3955,,,,,,,,,,,,,,,,,,,,,
1195,,,,,,Invoice,,07/05/2018,,13922.0,,Pressure Port Cap MP-0514-MA Rev. 01,,Teleflex Medical - TX:M3955,,Svc:Micro Molding,,"30,000.00",,0.192,,"5,760.00",,"5,760.00"
1196,,,Total M3955,,,,,,,,,,,,,,,"30,000.00",,,,"5,760.00",,"5,760.00"
1197,,,M3996,,,,,,,,,,,,,,,,,,,,,
